Wall time,Step,Value
1724060819.223754,777,421.95001220703125
1724060820.233737,778,422.20001220703125
1724060821.2431452,779,420.8999938964844
1724060822.1839838,780,419.04998779296875
1724060823.1417127,781,422.1499938964844
1724060824.1331716,782,425.29998779296875
1724060825.1301737,783,420.45001220703125
1724060826.1353612,784,425.20001220703125
1724060827.1125202,785,425.45001220703125
1724060828.1056042,786,414.0
1724060829.09456,787,429.79998779296875
1724060830.082855,788,422.04998779296875
1724060831.058975,789,422.8999938964844
1724060832.045263,790,429.8999938964844
1724060832.9798336,791,434.04998779296875
1724060833.9589264,792,426.29998779296875
1724060834.9561057,793,429.79998779296875
1724060835.9514794,794,424.6000061035156
1724060836.9303687,795,424.29998779296875
1724060837.866729,796,430.1499938964844
1724060838.8378685,797,423.1499938964844
1724060839.803851,798,425.20001220703125
1724060840.7994692,799,428.54998779296875
1724060841.8082643,800,429.95001220703125
1724060842.807442,801,431.0
1724060843.7999873,802,414.45001220703125
1724060844.789233,803,422.5
1724060845.778483,804,421.0
1724060846.7833314,805,415.79998779296875
1724060847.7630012,806,426.04998779296875
1724060848.7340965,807,426.3999938964844
1724060849.705688,808,424.20001220703125
1724060850.6943417,809,427.29998779296875
1724060851.6820173,810,430.1000061035156
1724060852.662098,811,430.8500061035156
1724060853.657639,812,426.25
1724060854.6418743,813,419.29998779296875
1724060855.6366808,814,421.54998779296875
1724060856.6174517,815,425.75
1724060857.612173,816,435.70001220703125
1724060858.6077738,817,420.6000061035156
1724060859.599378,818,423.3999938964844
1724060860.572385,819,421.5
1724060861.5536103,820,426.3999938964844
1724060862.542395,821,423.75
1724060863.533648,822,416.6499938964844
1724060864.518745,823,420.6499938964844
1724060865.5120747,824,416.8999938964844
1724060866.5024083,825,424.6000061035156
1724060867.4480455,826,431.3500061035156
1724060868.4125893,827,417.25
1724060869.3953164,828,422.70001220703125
1724060870.3898351,829,423.04998779296875
1724060871.37379,830,425.0
1724060872.3604212,831,419.1000061035156
1724060873.3155074,832,419.54998779296875
1724060874.2848797,833,417.04998779296875
1724060875.2718155,834,423.70001220703125
1724060876.259811,835,435.6000061035156
1724060877.2317512,836,419.79998779296875
1724060878.1670864,837,435.79998779296875
1724060879.1672213,838,417.3500061035156
1724060880.1561687,839,419.25
1724060881.136909,840,415.79998779296875
1724060882.0865846,841,419.79998779296875
1724060883.0581036,842,420.0
1724060884.0670693,843,419.3999938964844
1724060885.0718448,844,417.3999938964844
1724060886.0737543,845,416.70001220703125
1724060887.0695648,846,434.8500061035156
1724060888.072105,847,433.1000061035156
1724060889.0885992,848,423.6499938964844
1724060890.0874245,849,428.0
1724060891.084926,850,424.1000061035156
1724060892.0834093,851,417.1000061035156
1724060893.0814335,852,424.75
1724060894.0038357,853,423.29998779296875
1724060894.9881203,854,432.3999938964844
1724060895.994375,855,417.1499938964844
1724060896.989906,856,420.3999938964844
1724060897.977835,857,421.29998779296875
1724060898.9881032,858,425.3500061035156
1724060899.990499,859,429.8999938964844
1724060900.9977663,860,423.04998779296875
1724060902.000057,861,420.8999938964844
1724060902.9395125,862,427.1000061035156
1724060903.8741055,863,417.6499938964844
1724060904.8547976,864,422.25
1724060905.8630288,865,427.3500061035156
1724060906.869111,866,427.6000061035156
1724060907.8356552,867,429.3999938964844
1724060908.809772,868,424.04998779296875
1724060909.7859702,869,422.25
1724060910.770719,870,426.0
1724060911.752151,871,424.29998779296875
1724060912.7291026,872,420.3500061035156
1724060913.7032523,873,426.04998779296875
1724060914.7086174,874,425.8999938964844
1724060915.7125897,875,416.0
1724060916.7175746,876,424.54998779296875
1724060917.701252,877,415.25
1724060918.6948688,878,424.29998779296875
1724060919.687709,879,414.3500061035156
1724060920.6774523,880,420.04998779296875
1724060921.6736379,881,427.3500061035156
1724060922.6682005,882,430.45001220703125
1724060923.6480963,883,422.0
1724060924.6500788,884,419.75
1724060925.6797314,885,418.20001220703125
1724060926.6834946,886,424.1499938964844
1724060927.6686919,887,424.25
1724060928.6542854,888,423.25
1724060929.6606898,889,423.29998779296875
1724060930.6574225,890,424.8999938964844
1724060931.6590145,891,421.8500061035156
1724060932.6641777,892,422.70001220703125
1724060933.6398125,893,428.8999938964844
1724060934.6440418,894,418.3500061035156
1724060935.6386461,895,427.0
1724060936.6344404,896,419.75
1724060937.6222599,897,423.04998779296875
1724060938.5810742,898,426.5
1724060939.516036,899,424.3500061035156
1724060940.500961,900,420.8999938964844
1724060941.5014567,901,425.70001220703125
1724060942.5069654,902,423.25
1724060943.5115006,903,411.70001220703125
1724060944.4498115,904,422.25
1724060945.3809206,905,425.1000061035156
1724060946.3640995,906,429.3500061035156
1724060947.3503683,907,418.6000061035156
1724060948.3495216,908,423.54998779296875
1724060949.3390713,909,420.6000061035156
1724060950.305347,910,427.04998779296875
1724060951.2800782,911,421.5
1724060952.257353,912,424.1499938964844
1724060953.2510972,913,427.54998779296875
1724060954.243131,914,419.1000061035156
1724060955.2397466,915,426.0
1724060956.2254875,916,415.79998779296875
1724060957.2096865,917,423.45001220703125
1724060958.151266,918,418.1000061035156
1724060959.058247,919,424.3999938964844
1724060960.0346854,920,429.20001220703125
1724060961.0226874,921,428.3999938964844
1724060962.0122404,922,423.04998779296875
1724060962.9827216,923,426.70001220703125
1724060963.889793,924,427.8999938964844
1724060964.8185337,925,416.29998779296875
1724060965.7928405,926,421.79998779296875
1724060966.7926016,927,427.1000061035156
1724060967.7732856,928,420.54998779296875
1724060968.727336,929,424.54998779296875
1724060969.7060149,930,422.25
1724060970.6941414,931,421.3500061035156
1724060971.622728,932,424.45001220703125
1724060972.610006,933,425.3500061035156
1724060973.6104715,934,429.95001220703125
1724060974.6160662,935,426.1499938964844
1724060975.597633,936,430.95001220703125
1724060976.5961006,937,427.3500061035156
1724060977.5871518,938,429.79998779296875
1724060978.5769954,939,422.20001220703125
1724060979.563747,940,422.54998779296875
1724060980.5676184,941,422.95001220703125
1724060981.5561357,942,423.95001220703125
1724060982.5449483,943,430.79998779296875
1724060983.550625,944,422.20001220703125
1724060984.5535316,945,425.29998779296875
1724060985.5554864,946,428.29998779296875
1724060986.5548284,947,426.6000061035156
1724060987.5522764,948,423.0
1724060988.5638099,949,417.8999938964844
1724060989.5748327,950,424.8999938964844
1724060990.5878003,951,423.95001220703125
1724060991.5848563,952,422.1499938964844
1724060992.5852618,953,426.8500061035156
1724060993.5863202,954,421.70001220703125
1724060994.5870326,955,420.79998779296875
1724060995.5947192,956,420.3999938964844
1724060996.5958967,957,424.6499938964844
1724060997.5966256,958,418.5
1724060998.6004295,959,421.45001220703125
1724060999.6035438,960,420.0
1724061000.6240516,961,420.1499938964844
1724061001.6273534,962,425.5
1724061002.6359437,963,429.20001220703125
1724061003.6245103,964,424.29998779296875
1724061004.6125746,965,418.54998779296875
1724061005.5856338,966,417.1499938964844
1724061006.5713758,967,431.25
1724061007.5559986,968,416.79998779296875
1724061008.5303862,969,420.45001220703125
1724061009.5129912,970,426.6499938964844
1724061010.4422092,971,425.0
1724061011.4064963,972,419.75
1724061012.3879836,973,422.75
1724061013.3769295,974,422.6000061035156
1724061014.371783,975,419.95001220703125
1724061015.3623278,976,424.8999938964844
1724061016.3356242,977,429.45001220703125
1724061017.2899241,978,426.0
1724061018.2587008,979,420.54998779296875
1724061019.237992,980,427.3999938964844
1724061020.228264,981,429.25
1724061021.2152524,982,427.0
1724061022.2051039,983,432.29998779296875
1724061023.1507692,984,422.95001220703125
1724061024.1298883,985,427.95001220703125
1724061025.11416,986,423.1499938964844
1724061026.1068366,987,426.79998779296875
1724061027.097224,988,420.1499938964844
1724061028.085662,989,422.04998779296875
1724061029.0740497,990,424.1000061035156
1724061030.0580795,991,420.20001220703125
1724061031.0502687,992,420.6000061035156
1724061032.036875,993,428.70001220703125
1724061032.9638553,994,417.6499938964844
1724061033.9337053,995,429.6499938964844
1724061034.9197178,996,426.75
1724061035.860334,997,422.95001220703125
1724061036.8369627,998,425.3999938964844
1724061037.8192172,999,423.25
